"ATTRIBUTE_DatasetAccession","USI","file_path","scan_id","role","Cosine","Matching Peaks","Adduct","Precursor_MZ","inchikey_first_block","lib_spectrum","ChromatographyAndPhase","IonizationSourceAndPolarity","NCBITaxonomy","SampleType"
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513682553.mzML:scan:846","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/7513682553.mzML",846,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_9_120_RE10_01_43784.mzXML:scan:1070","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_9_120_RE10_01_43784.mzXML",1070,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_120_RE7_01_43669.mzML:scan:1102","ccms_peak/blood/DM014_1_120_RE7_01_43669.mzML",1102,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM018_1_240_RA9_01_44083.mzML:scan:1089","ccms_peak/blood/DM018_1_240_RA9_01_44083.mzML",1089,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_300_RE6_01_43668.mzML:scan:1065","ccms_peak/blood/DM014_9_300_RE6_01_43668.mzML",1065,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM002_1_120_RH6_01_43704.mzML:scan:1086","ccms_peak/blood/DM002_1_120_RH6_01_43704.mzML",1086,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std1000pt0_3_GC8_01_43608.mzXML:scan:1095","updates/2019-03-27_alan_jarmusch_6d15f636/peak/standards/Std1000pt0_3_GC8_01_43608.mzXML",1095,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM013_1_360_RA2_01_43616.mzXML:scan:1109","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM013_1_360_RA2_01_43616.mzXML",1109,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM013_9_120_RB9_01_43742.mzML:scan:1102","ccms_peak/blood/DM013_9_120_RB9_01_43742.mzML",1102,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_120_RH7_01_43705.mzML:scan:1080","ccms_peak/blood/DM014_9_120_RH7_01_43705.mzML",1080,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM013_1_360_RA2_01_43616.mzML:scan:1109","ccms_peak/blood/DM013_1_360_RA2_01_43616.mzML",1109,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000092571","mzspec:MSV000092571:peak/mzML/P13_F2_A36_1_DISTAL_UNMAT.mzML:scan:911","peak/mzML/P13_F2_A36_1_DISTAL_UNMAT.mzML",911,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000094899","mzspec:MSV000094899:peak/mzML/T6_Omepr_noBac_rep1.mzML:scan:2959","peak/mzML/T6_Omepr_noBac_rep1.mzML",2959,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MTBLS1866","mzspec:MTBLS1866:FILES/Lipidomic_ICU_ESI Positive/DA41_p.mzML:scan:478","FILES/Lipidomic_ICU_ESI Positive/DA41_p.mzML",478,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MTBLS1866","mzspec:MTBLS1866:FILES/Lipidomic_ICU COVID-19_ESI Positive/DA21_p.mzML:scan:453","FILES/Lipidomic_ICU COVID-19_ESI Positive/DA21_p.mzML",453,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM009_1_060_RB8_01_43634.mzML:scan:1094","ccms_peak/blood/DM009_1_060_RB8_01_43634.mzML",1094,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM009_1_060_RB8_01_43634.mzML:scan:1100","ccms_peak/blood/DM009_1_060_RB8_01_43634.mzML",1100,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM008_1_120_RD6_01_43656.mzML:scan:1103","ccms_peak/blood/DM008_1_120_RD6_01_43656.mzML",1103,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_480_RA10_01_43938.mzML:scan:1104","ccms_peak/blood/DM014_1_480_RA10_01_43938.mzML",1104,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000085760","mzspec:MSV000085760:raw/mzXML/7418.mzXML:scan:1918","raw/mzXML/7418.mzXML",1918,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"ST002044","mzspec:ST002044:HILIC/ESIPOS/NHF78_POS.mzML:scan:319","HILIC/ESIPOS/NHF78_POS.mzML",319,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,"electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM016_9_300_RF4_01_43992.mzXML:scan:1063","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM016_9_300_RF4_01_43992.mzXML",1063,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"ST001493","mzspec:ST001493:DynamicBinning/IS1-8/PlasmaIS1-8_35.mzML:scan:199","DynamicBinning/IS1-8/PlasmaIS1-8_35.mzML",199,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844","reverse phase (NOS)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000094515","mzspec:MSV000094515:peak/mzML/42618104.mzML:scan:1134","peak/mzML/42618104.mzML",1134,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000082744","mzspec:MSV000082744:ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH3/20160404_S00021462_P.mzXML:scan:85","ccms_peak/ST000763/EX00543/Raw data/Lipidomics/POS/BATCH3/20160404_S00021462_P.mzXML",85,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_300_RG1_01_44001.mzML:scan:1065","ccms_peak/blood/DM014_1_300_RG1_01_44001.mzML",1065,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM008_1_240_RB7_01_43633.mzML:scan:1104","ccms_peak/blood/DM008_1_240_RB7_01_43633.mzML",1104,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM013_9_300_RA8_01_43936.mzML:scan:1106","ccms_peak/blood/DM013_9_300_RA8_01_43936.mzML",1106,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_360_RD8_01_43872.mzML:scan:1087","ccms_peak/blood/DM014_1_360_RD8_01_43872.mzML",1087,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_9_300_RF4_01_43992.mzML:scan:1063","ccms_peak/blood/DM016_9_300_RF4_01_43992.mzML",1063,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM017_1_120_RE4_01_44063.mzML:scan:1079","ccms_peak/blood/DM017_1_120_RE4_01_44063.mzML",1079,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000093037","mzspec:MSV000093037:peak/mzML/284114_2.mzML:scan:1073","peak/mzML/284114_2.mzML",1073,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_300_RG1_01_44001.mzML:scan:1077","ccms_peak/blood/DM014_1_300_RG1_01_44001.mzML",1077,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_9_240_RC8_01_44106.mzML:scan:1052","ccms_peak/blood/DM016_9_240_RC8_01_44106.mzML",1052,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000095383","mzspec:MSV000095383:peak/U19_MARS_WISCONSIN_SERUM_MZML/5004631701.mzML:scan:1011","peak/U19_MARS_WISCONSIN_SERUM_MZML/5004631701.mzML",1011,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000094899","mzspec:MSV000094899:peak/mzML/T8_Omepr_noBac_rep1.mzML:scan:3738","peak/mzML/T8_Omepr_noBac_rep1.mzML",3738,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000096943","mzspec:MSV000096943:peak/sepsis_gates_observational/52981.mzML:scan:1041","peak/sepsis_gates_observational/52981.mzML",1041,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000085760","mzspec:MSV000085760:raw/mzXML/5063.mzXML:scan:1881","raw/mzXML/5063.mzXML",1881,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000096589","mzspec:MSV000096589:peak/mzML_rerun/group1_C6T0.mzML:scan:4706","peak/mzML_rerun/group1_C6T0.mzML",4706,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"2|Bacteria",NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM002_9_120_RC11_01_43863.mzML:scan:1078","ccms_peak/blood/DM002_9_120_RC11_01_43863.mzML",1078,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM002_1_120_RA10_01_43731.mzML:scan:1116","ccms_peak/blood/DM002_1_120_RA10_01_43731.mzML",1116,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MTBLS1866","mzspec:MTBLS1866:FILES/Lipidomic_COVID-19_ESI Positive/47_p.mzML:scan:429","FILES/Lipidomic_COVID-19_ESI Positive/47_p.mzML",429,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844","reverse phase (C18)","electrospray ionization (positive)","9606|Homo sapiens","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_060_RB5_01_43945.mzXML:scan:1104","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_060_RB5_01_43945.mzXML",1104,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_240_RD7_01_43657.mzXML:scan:1098","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_240_RD7_01_43657.mzXML",1098,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_1_120_RA10_01_43731.mzXML:scan:1116","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_1_120_RA10_01_43731.mzXML",1116,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000093200","mzspec:MSV000093200:peak/mzML/52981.mzML:scan:1041","peak/mzML/52981.mzML",1041,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000091951","mzspec:MSV000091951:ccms_peak/Raw/OM-317.mzML:scan:1122","ccms_peak/Raw/OM-317.mzML",1122,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000091951","mzspec:MSV000091951:peak/mzML/OM-317.mzML:scan:1122","peak/mzML/OM-317.mzML",1122,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM013_9_120_RH3_01_43915.mzML:scan:1075","ccms_peak/blood/DM013_9_120_RH3_01_43915.mzML",1075,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_9_360_RA1_01_44075.mzML:scan:1107","ccms_peak/blood/DM016_9_360_RA1_01_44075.mzML",1107,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM015_9_120_RA3_01_43831.mzML:scan:1108","ccms_peak/blood/DM015_9_120_RA3_01_43831.mzML",1108,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_9_120_RC11_01_43863.mzXML:scan:1078","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM002_9_120_RC11_01_43863.mzXML",1078,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_360_RD8_01_43872.mzML:scan:1093","ccms_peak/blood/DM014_1_360_RD8_01_43872.mzML",1093,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_360_RD8_01_43872.mzML:scan:1099","ccms_peak/blood/DM014_1_360_RD8_01_43872.mzML",1099,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_480_RF2_01_43676.mzML:scan:1089","ccms_peak/blood/DM014_1_480_RF2_01_43676.mzML",1089,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_1_480_RF2_01_43676.mzML:scan:1095","ccms_peak/blood/DM014_1_480_RF2_01_43676.mzML",1095,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM010_9_300_RD6_01_43970.mzML:scan:1084","ccms_peak/blood/DM010_9_300_RD6_01_43970.mzML",1084,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_240_RH11_01_43923.mzXML:scan:1095","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_240_RH11_01_43923.mzXML",1095,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM013_1_360_RD1_01_43865.mzML:scan:1106","ccms_peak/blood/DM013_1_360_RD1_01_43865.mzML",1106,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_120_RG6_01_43906.mzML:scan:1094","ccms_peak/blood/DM014_9_120_RG6_01_43906.mzML",1094,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_480_RF2_01_43676.mzXML:scan:1089","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_480_RF2_01_43676.mzXML",1089,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM008_1_120_redo_RB4_01_43751.mzML:scan:1072","ccms_peak/blood/DM008_1_120_redo_RB4_01_43751.mzML",1072,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM014_9_480_RB2_01_43735.mzML:scan:1095","ccms_peak/blood/DM014_9_480_RB2_01_43735.mzML",1095,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM016_9_480_RB10_01_44096.mzML:scan:1057","ccms_peak/blood/DM016_9_480_RB10_01_44096.mzML",1057,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM013_9_120_RB9_01_43742.mzXML:scan:1102","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM013_9_120_RB9_01_43742.mzXML",1102,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_04_mzML/ADNI_Go2_P04_H09.mzML:scan:1004","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_04_mzML/ADNI_Go2_P04_H09.mzML",1004,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:ccms_peak/ADNI_Go2_Plate_04_mzXML/ADNI_Go2_P04_D09.mzML:scan:1020","ccms_peak/ADNI_Go2_Plate_04_mzXML/ADNI_Go2_P04_D09.mzML",1020,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_04_mzML/ADNI_Go2_P04_D09.mzML:scan:1020","updates/2020-10-12_mjmeehan_2f63db47/other/mzML/ADNI_Go2_Plate_04_mzML/ADNI_Go2_P04_D09.mzML",1020,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000096884","mzspec:MSV000096884:ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_26.mzML:scan:835","ccms_peak/20240323_ADRC_serum_mzML_NA_rm/20240226_pool_qc_26.mzML",835,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_060_RB5_01_43945.mzXML:scan:1098","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM009_1_060_RB5_01_43945.mzXML",1098,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_480_RF2_01_43676.mzXML:scan:1095","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_480_RF2_01_43676.mzXML",1095,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM001_9_060_RB3_01_43843.mzXML:scan:1116","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM001_9_060_RB3_01_43843.mzXML",1116,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM001_9_060_RF4_01_43892.mzML:scan:1083","ccms_peak/blood/DM001_9_060_RF4_01_43892.mzML",1083,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM009_1_120_RA11_01_43939.mzML:scan:1093","ccms_peak/blood/DM009_1_120_RA11_01_43939.mzML",1093,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM001_9_060_RB3_01_43843.mzML:scan:1116","ccms_peak/blood/DM001_9_060_RB3_01_43843.mzML",1116,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000084008","mzspec:MSV000084008:ccms_peak/blood/DM010_9_240_RG2_01_43688.mzML:scan:1076","ccms_peak/blood/DM010_9_240_RG2_01_43688.mzML",1076,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000095331","mzspec:MSV000095331:peak/mzML_3/pool_qc_baseline_5.mzML:scan:1564","peak/mzML_3/pool_qc_baseline_5.mzML",1564,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"2|Bacteria",NA
"MSV000097935","mzspec:MSV000097935:ccms_peak/mzML/Plate5/P5_A2_01LJ03375_V10.mzML:scan:1396","ccms_peak/mzML/Plate5/P5_A2_01LJ03375_V10.mzML",1396,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"9606|Homo sapiens","animal"
"MSV000096589","mzspec:MSV000096589:peak/mzML_rerun/group1_D6T0.mzML:scan:4705","peak/mzML_rerun/group1_D6T0.mzML",4705,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"2|Bacteria",NA
"MSV000096589","mzspec:MSV000096589:peak/mzML_rerun/group3_B6T0_20241026120930.mzML:scan:4707","peak/mzML_rerun/group3_B6T0_20241026120930.mzML",4707,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,"2|Bacteria",NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_480_RA10_01_43938.mzXML:scan:1104","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_1_480_RA10_01_43938.mzXML",1104,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000082493","mzspec:MSV000082493:updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_9_120_RH7_01_43705.mzXML:scan:1080","updates/2019-03-27_alan_jarmusch_6d15f636/peak/blood/DM014_9_120_RH7_01_43705.mzXML",1080,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
"MSV000086270","mzspec:MSV000086270:ccms_peak/ADNI_Go2_Plate_04_mzXML/ADNI_Go2_P04_H09.mzML:scan:1004","ccms_peak/ADNI_Go2_Plate_04_mzXML/ADNI_Go2_P04_H09.mzML",1004,"parent",0.94,6,"[M+H]1+",346.122,"SUBDBMMJDZJVOS","CCMSLIB00015625844",NA,NA,NA,NA
